Real o Pto.,Asiento ,Documento ,Proveedor,Detalle,Fecha_Contable,Fecha_Documento,Moneda, Precio Unitario,ARS,USD, Cantidad, Cuenta ,Cuenta,Área,Linea Negocio,Horario
P20,,1771629,Stone S.A.,,4/1/2020,3/17/2020,Dólares,1424,"  138,298.88 ","  1,424.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,rza,diurno
P20,,1097366,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,rza,diurno
P20,,3341921,Elex SRL,,4/1/2020,3/17/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,4066732,Elex SRL,,4/1/2020,3/17/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,13106515,Elex SRL,,4/1/2020,3/17/2020,Dólares,464,"  45,063.68 ",  464.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,13963357,Stone S.A.,,4/1/2020,3/17/2020,Dólares,1424,"  138,298.88 ","  1,424.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,luq,diurno
P20,,5532252,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,luq,diurno
P20,,2641736,Elex SRL,,4/1/2020,3/17/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,uaq,diurno
P20,,1502806,Elex SRL,,4/1/2020,3/17/2020,Pesos,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,uaq,diurno
P20,,12625882,Elex SRL,,4/1/2020,3/17/2020,Dólares,464,"  45,063.68 ",  464.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,uaq,diurno
P20,,13467078,Stone S.A.,,4/1/2020,3/17/2020,Pesos,142,"  13,829.80 ",  142.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,uaq,diurno
P20,,469061,BTG Transportes S.A.,,4/1/2020,3/17/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,uaq,diurno
P20,,10723330,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,358,"  34,768.96 ",  358.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,crd,diurno
P20,,2361015,BTG Transportes S.A.,,4/1/2020,3/17/2020,Pesos,441.6,"  42,888.19 ",  441.60 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,nocturno
P20,,5358023,Elex SRL,,4/1/2020,3/17/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,diurno
P20,,8197341,Elex SRL,,4/1/2020,3/17/2020,Dólares,658.4,"  127,887.62 ","  1,316.80 ",  2.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,nocturno
P20,,1633084,Melbourne S.A.,,4/1/2020,3/17/2020,Dólares,59.04690432,"  5,734.64 ",  59.05 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,crd,diurno
P20,,5847798,Terra S.A.,,4/1/2020,3/17/2020,Pesos,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,juj,diurno
P20,,9395447,Terra S.A.,,4/1/2020,3/17/2020,Pesos,37.47091932,"  3,639.18 ",  37.47 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,juj,nocturno
P20,,11472000,Terra S.A.,,4/1/2020,3/17/2020,Pesos,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,juj,diurno
P20,,11586398,Terra S.A.,,4/1/2020,3/17/2020,Pesos,321.7110694,"  31,244.58 ",  321.71 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,juj,diurno
P20,,3079982,Terra S.A.,,4/1/2020,3/17/2020,Dólares,90.94183865,"  8,832.27 ",  90.94 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,juj,nocturno
P20,,1572861,Terra S.A.,,4/1/2020,3/17/2020,Pesos,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Inspecciones,juj,diurno
P20,,8400570,Terra S.A.,,4/1/2020,3/17/2020,Pesos,152.8555347,"  14,845.33 ",  152.86 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,juj,diurno
P20,,6319862,Stone S.A.,,4/1/2020,3/17/2020,Dólares,624,"  60,602.88 ",  624.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sla,diurno
P20,,11903823,Stone S.A.,,4/1/2020,3/17/2020,Dólares,1584,"  153,838.08 ","  1,584.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sla,diurno
P20,,8944162,Melbourne S.A.,,4/1/2020,3/17/2020,Pesos,584.3752345,"  56,754.52 ",  584.38 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sla,diurno
P20,,1603484,Stone S.A.,,4/1/2020,3/17/2020,Pesos,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,sla,diurno
P20,,889030,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,1106,"  107,414.72 ","  1,106.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,diurno
P20,,13196783,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,1356.8,"  131,772.42 ","  1,356.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,nocturno
P20,,8318399,BTG Transportes S.A.,,4/1/2020,3/17/2020,Pesos,520,"  101,004.80 ","  1,040.00 ",  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,irj,diurno
P20,,6030243,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,358,"  34,768.96 ",  358.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,irj,diurno
P20,,4889026,BTG Transportes S.A.,,4/1/2020,3/17/2020,Pesos,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,7181841,BTG Transportes S.A.,,4/1/2020,3/17/2020,Pesos,578,"  56,135.36 ",  578.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,nocturno
P20,,14364939,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,13417821,BTG Transportes S.A.,,4/1/2020,3/17/2020,Pesos,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,cor,diurno
P20,,14271593,BTG Transportes S.A.,,4/1/2020,3/17/2020,Pesos,366,"  71,091.84 ",  732.00 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,cor,diurno
P20,,11358143,FERNANDEZ y CIA,,4/1/2020,3/17/2020,Dólares,956,"  92,846.72 ",  956.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,cor,diurno
P20,,10186662,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,248,"  24,085.76 ",  248.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,1665111,Elex SRL,,4/1/2020,3/17/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,diurno
P20,,14164108,Elex SRL,,4/1/2020,3/17/2020,Dólares,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,nocturno
P20,,12745693,Elex SRL,,4/1/2020,3/17/2020,Dólares,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,diurno
P20,,8298969,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,mdz,diurno
P20,,11681891,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,899.2,"  87,330.30 ",  899.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,mdz,nocturno
P20,,2338774,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,1040,"  101,004.80 ","  1,040.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,11882027,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,1172,"  113,824.64 ","  1,172.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,nocturno
P20,,13566728,BTG Transportes S.A.,,4/1/2020,3/17/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,14761255,BTG Transportes S.A.,,4/1/2020,3/17/2020,Dólares,1040,"  101,004.80 ","  1,040.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,brc,diurno
P20,,529216,BTG Transportes S.A.,,4/1/2020,3/17/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,brc,diurno
P20,,3589221,Elex SRL,,4/1/2020,3/17/2020,Pesos,3080,"  299,129.60 ","  3,080.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,brc,diurno
P20,,13667338,FERNANDEZ y CIA,,4/1/2020,3/17/2020,Dólares,956,"  92,846.72 ",  956.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,brc,diurno
P20,,5725045,BTG Transportes S.A.,,4/1/2020,3/17/2020,Pesos,248,"  24,085.76 ",  248.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,12909703,BTG Transportes S.A.,,5/1/2020,4/16/2020,Dólares,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,eze,diurno
P20,,1569404,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,578,"  56,135.36 ",  578.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,eze,nocturno
P20,,4183095,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,eze,diurno
P20,,11280790,BTG Transportes S.A.,,5/1/2020,4/16/2020,Dólares,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,eze,diurno
P20,,9663027,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,366,"  71,091.84 ",  732.00 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,eze,diurno
P20,,546503,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,248,"  24,085.76 ",  248.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,eze,diurno
P20,,7788527,Elex SRL,,5/1/2020,4/16/2020,Pesos,3080,"  299,129.60 ","  3,080.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,eze,diurno
P20,,5261361,Elex SRL,,5/1/2020,4/16/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,diurno
P20,,14422892,Stone S.A.,,5/1/2020,4/16/2020,Pesos,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sfn,diurno
P20,,700975,Elex SRL,,5/1/2020,4/16/2020,Pesos,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,nocturno
P20,,6428284,Elex SRL,,5/1/2020,4/16/2020,Pesos,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,diurno
P20,,9904267,Elex SRL,,5/1/2020,4/16/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sfn,diurno
P20,,3869035,Elex SRL,,5/1/2020,4/16/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,diurno
P20,,8172786,Stone S.A.,,5/1/2020,4/16/2020,Dólares,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,res,diurno
P20,,5305765,Elex SRL,,5/1/2020,4/16/2020,Pesos,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,nocturno
P20,,7473452,Elex SRL,,5/1/2020,4/16/2020,Pesos,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,diurno
P20,,13563312,Elex SRL,,5/1/2020,4/16/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,res,diurno
P20,,11167700,Elex SRL,,5/1/2020,4/16/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,rza,diurno
P20,,13201149,Elex SRL,,5/1/2020,4/16/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,rza,diurno
P20,,10579077,Elex SRL,,5/1/2020,4/16/2020,Dólares,464,"  45,063.68 ",  464.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,rza,diurno
P20,,3642015,Elex SRL,,5/1/2020,4/16/2020,Pesos,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,rza,diurno
P20,,10539432,Elex SRL,,5/1/2020,4/16/2020,Pesos,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,7128439,Elex SRL,,5/1/2020,4/16/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,13081245,Elex SRL,,5/1/2020,4/16/2020,Dólares,464,"  45,063.68 ",  464.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,luq,diurno
P20,,1193751,Elex SRL,,5/1/2020,4/16/2020,Pesos,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,luq,diurno
P20,,10774794,Elex SRL,,5/1/2020,4/16/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,uaq,diurno
P20,,13620258,Elex SRL,,5/1/2020,4/16/2020,Pesos,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,uaq,diurno
P20,,9487120,Elex SRL,,5/1/2020,4/16/2020,Dólares,464,"  45,063.68 ",  464.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,uaq,diurno
P20,,4118432,Elex SRL,,5/1/2020,4/16/2020,Pesos,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,uaq,diurno
P20,,6708453,BTG Transportes S.A.,,5/1/2020,4/16/2020,Dólares,358,"  34,768.96 ",  358.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,crd,diurno
P20,,3309654,BTG Transportes S.A.,,5/1/2020,4/16/2020,Dólares,441.6,"  42,888.19 ",  441.60 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,nocturno
P20,,2666205,Elex SRL,,5/1/2020,4/16/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,diurno
P20,,6924145,Elex SRL,,5/1/2020,4/16/2020,Dólares,658.4,"  127,887.62 ","  1,316.80 ",  2.00 , 500556-0688-08-000,Servicios de Transporte,Compras,crd,nocturno
P20,,5446334,Melbourne S.A.,,5/1/2020,4/16/2020,Dólares,59.04690432,"  5,734.64 ",  59.05 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,crd,diurno
P20,,5171742,Terra S.A.,,5/1/2020,4/16/2020,Dólares,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,juj,diurno
P20,,10070320,Terra S.A.,,5/1/2020,4/16/2020,Pesos,37.47091932,"  3,639.18 ",  37.47 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,juj,nocturno
P20,,7274102,Terra S.A.,,5/1/2020,4/16/2020,Dólares,68.42776735,"  6,645.70 ",  68.43 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,juj,diurno
P20,,11295635,Terra S.A.,,5/1/2020,4/16/2020,Dólares,321.7110694,"  31,244.58 ",  321.71 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,juj,diurno
P20,,378375,Terra S.A.,,5/1/2020,4/16/2020,Dólares,90.94183865,"  8,832.27 ",  90.94 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,juj,nocturno
P20,,4630709,Terra S.A.,,5/1/2020,4/16/2020,Pesos,152.8555347,"  14,845.33 ",  152.86 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,juj,diurno
P20,,14071076,Stone S.A.,,5/1/2020,4/16/2020,Dólares,624,"  60,602.88 ",  624.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sla,diurno
P20,,9185535,Stone S.A.,,5/1/2020,4/16/2020,Dólares,1584,"  153,838.08 ","  1,584.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sla,diurno
P20,,3671135,Melbourne S.A.,,5/1/2020,4/16/2020,Pesos,734.4690432,"  71,331.63 ",  734.47 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sla,diurno
P20,,11692179,Stone S.A.,,5/1/2020,4/16/2020,Pesos,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,sla,diurno
P20,,4804099,BTG Transportes S.A.,,5/1/2020,4/16/2020,Dólares,1106,"  107,414.72 ","  1,106.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,diurno
P20,,11868788,BTG Transportes S.A.,,5/1/2020,4/16/2020,Dólares,449.6,"  87,330.30 ",  899.20 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,Inspecciones,irj,nocturno
P20,,4187723,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,899.2,"  87,330.30 ",  899.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,irj,nocturno
P20,,772424,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,irj,diurno
P20,,9681506,BTG Transportes S.A.,,5/1/2020,4/16/2020,Dólares,366,"  71,091.84 ",  732.00 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,irj,diurno
P20,,1816558,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,8809041,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,578,"  56,135.36 ",  578.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,nocturno
P20,,670279,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,cor,diurno
P20,,13911900,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,449.6,"  87,330.30 ",  899.20 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,cor,nocturno
P20,,3688817,Elex SRL,,5/1/2020,4/16/2020,Pesos,3080,"  299,129.60 ","  3,080.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,cor,diurno
P20,,6281868,Elex SRL,,5/1/2020,4/16/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,diurno
P20,,8129857,Elex SRL,,5/1/2020,4/16/2020,Pesos,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,nocturno
P20,,4199109,Elex SRL,,5/1/2020,4/16/2020,Dólares,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,mdz,diurno
P20,,9967097,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,358,"  34,768.96 ",  358.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,mdz,diurno
P20,,8467979,BTG Transportes S.A.,,5/1/2020,4/16/2020,Dólares,441.6,"  42,888.19 ",  441.60 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,mdz,nocturno
P20,,4208695,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,4728845,BTG Transportes S.A.,,5/1/2020,4/16/2020,Dólares,578,"  56,135.36 ",  578.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,nocturno
P20,,7605104,BTG Transportes S.A.,,5/1/2020,4/16/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,brc,diurno
P20,,11454968,BTG Transportes S.A.,,5/1/2020,4/16/2020,Dólares,899.2,"  87,330.30 ",  899.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,brc,nocturno
P20,,6045680,Elex SRL,,5/1/2020,4/16/2020,Dólares,3080,"  299,129.60 ","  3,080.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,brc,diurno
P20,,1041489,BTG Transportes S.A.,,6/1/2020,5/17/2020,Dólares,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,eze,diurno
P20,,3579238,BTG Transportes S.A.,,6/1/2020,5/17/2020,Pesos,578,"  56,135.36 ",  578.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,eze,nocturno
P20,,1959565,BTG Transportes S.A.,,6/1/2020,5/17/2020,Pesos,449.6,"  87,330.30 ",  899.20 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,Inspecciones,eze,nocturno
P20,,8392172,BTG Transportes S.A.,,6/1/2020,5/17/2020,Pesos,732,"  71,091.84 ",  732.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,eze,diurno
P20,,13132208,BTG Transportes S.A.,,6/1/2020,5/17/2020,Dólares,512,"  49,725.44 ",  512.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,eze,diurno
P20,,3866045,BTG Transportes S.A.,,6/1/2020,5/17/2020,Pesos,366,"  71,091.84 ",  732.00 ,  2.00 , 500556-0688-08-000,Servicios de Transporte,RR.HH.,eze,diurno
P20,,2055147,BTG Transportes S.A.,,6/1/2020,5/17/2020,Pesos,248,"  24,085.76 ",  248.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,eze,diurno
P20,,7293728,Elex SRL,,6/1/2020,5/17/2020,Dólares,3080,"  299,129.60 ","  3,080.00 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,eze,diurno
P20,,13036501,Elex SRL,,6/1/2020,5/17/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,diurno
P20,,1090872,Elex SRL,,6/1/2020,5/17/2020,Pesos,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,nocturno
P20,,2455213,Stone S.A.,,6/1/2020,5/17/2020,Pesos,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,sfn,diurno
P20,,2355988,Elex SRL,,6/1/2020,5/17/2020,Pesos,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,sfn,diurno
P20,,11174381,Elex SRL,,6/1/2020,5/17/2020,Pesos,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,sfn,diurno
P20,,13821589,Elex SRL,,6/1/2020,5/17/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,diurno
P20,,12829609,Elex SRL,,6/1/2020,5/17/2020,Pesos,650.4,"  63,166.85 ",  650.40 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,nocturno
P20,,13608775,Stone S.A.,,6/1/2020,5/17/2020,Dólares,384,"  37,294.08 ",  384.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Mantenimiento,res,diurno
P20,,10735347,Elex SRL,,6/1/2020,5/17/2020,Dólares,1108.8,"  107,686.66 ","  1,108.80 ",  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,res,diurno
P20,,12609593,Elex SRL,,6/1/2020,5/17/2020,Dólares,539.2,"  52,367.10 ",  539.20 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,res,diurno
P20,,3109184,Johnson y Cia,,6/1/2020,5/17/2020,Pesos,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,rza,diurno
P20,,2737169,Johnson y Cia,,6/1/2020,5/17/2020,Pesos,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,rza,diurno
P20,,7384240,Johnson y Cia,,6/1/2020,5/17/2020,Dólares,464,"  45,063.68 ",  464.00 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Compras,rza,diurno
P20,,5148507,Johnson y Cia,,6/1/2020,5/17/2020,Dólares,588.8,"  57,184.26 ",  588.80 ,  1.00 , 500556-0688-08-000,Servicios de Transporte,Seguridad,rza,diurno
